timestamp,txn_id,name,account_number,account_type,mobile_number,pincode,narration,trans_type,amount,ip_address,device,receiver_account,is_fraud,fraud_type,account_age_days,receiver_name,receiver_pincode,velocity_l6h,churn_rate,ip_account_density,amount_deviation_ratio,daily_limit_fraction,user_risk_score,device_trust_score,is_rooted_or_emulator,device_risk_score,merchant_chargeback_rate,merchant_risk_score,is_vpn_or_proxy,network_risk_score,risk_score,bank_name,receiver_bank
2025-07-01 13:04:42,SB3000277,Priya Nair,SB8195804,Salary,9379342292,682001,Purchase,UPI,463.53,114.87.60.4,Google Pixel 8,SB68406016,0,Normal,545,Rahul Gupta,682001,3,0.199,1,0.31,0.038,17.9,80,0,10.8,0.027,7.6,0,17.8,14.0,State Bank of India,State Bank of India
2025-07-01 14:24:24,SB3000406,Deepa Krishnan,SB8404466,Current,9497048982,110001,Purchase,UPI,264.69,117.216.99.76,OnePlus 12,SB64048419,0,Normal,240,Vijay Kumar,110001,3,0.221,2,0.13,0.01,8.7,70,0,9.4,0.007,5.7,0,9.0,6.0,State Bank of India,State Bank of India
2025-07-01 11:20:32,SB3000152,Rajesh Gupta,CN00007630,Savings,9800235246,160001,Layered Transfer,UPI,44238.48,43.121.85.105,Samsung Galaxy S24,SB00009199,1,Mule Chain,12,Sakthi Prakash,600001,14,0.381,9,1.05,0.92,73.2,40,0,94.3,0.197,84.6,1,89.2,81.3,Canara Bank,State Bank of India
2025-07-01 12:25:23,SB3000224,Sakthi Prakash,SB00009199,Savings,9386665249,600001,Shared Device Txn,UPI,44366.04,103.27.145.232,Xiaomi Redmi Note 13,SB37198033,1,Shared Device,9,Rupesh Pandey,682001,15,0.274,8,1.07,0.864,88.9,40,0,70.3,0.161,69.3,1,66.6,82.9,State Bank of India,State Bank of India
2025-07-01 10:46:46,SB3000118,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,NEFT,46962.4,78.112.3.19,iPhone 13,SB00009834,1,Mule Chain,4,Yogesh Nair,462001,14,0.483,4,0.83,0.862,82.3,50,0,89.2,0.177,91.9,0,63.0,88.4,State Bank of India,State Bank of India
2025-07-01 12:35:42,SB3000241,Anil Verma,KT00096647,Savings,9593303705,160001,Shared Device Txn,IMPS,49400.2,103.27.145.232,Xiaomi Redmi Note 13,SB29513094,1,Shared Device,10,Umesh Chandra,500001,10,0.444,8,1.29,0.866,81.2,40,0,76.8,0.222,88.6,1,89.5,88.3,Kotak Mahindra Bank,State Bank of India
2025-07-01 13:22:48,SB3000306,Deepa Krishnan,SB9561890,Current,9148838858,700001,Purchase,UPI,3701.13,164.35.153.23,Vivo V29,SB26505688,0,Normal,575,Anitha Reddy,700001,3,0.211,2,0.36,0.042,12.6,80,0,22.7,0.048,17.7,0,19.7,15.6,State Bank of India,State Bank of India
2025-07-01 13:30:38,SB3000321,Rekha Singh,SB2989574,Savings,9486801418,600001,Purchase,UPI,2739.21,105.100.168.65,Xiaomi Mi 11X,SB46838009,0,Normal,247,Anitha Reddy,600001,3,0.248,2,0.1,0.06,17.3,80,0,23.9,0.042,20.2,0,5.2,14.8,State Bank of India,State Bank of India
2025-07-01 09:47:24,SB3000052,Umesh Chandra,SB00053581,Current,9387484583,560001,Layered Transfer,RTGS,49389.9,165.161.108.168,Oppo A78,YS00085259,1,Mule Chain,5,Kailash Borah,500001,11,0.248,3,1.12,0.985,72.8,40,1,83.4,0.313,79.2,1,91.2,95.4,State Bank of India,YES Bank
2025-07-01 15:05:34,SB3000471,Rekha Singh,SB7278644,Salary,9607792264,110001,Purchase,UPI,3808.38,131.140.95.71,Google Pixel 8,SB16139411,0,Normal,459,Lakshmi Iyer,110001,1,0.236,2,0.1,0.041,16.7,90,0,7.6,0.017,17.0,0,19.6,9.8,State Bank of India,State Bank of India
2025-07-01 14:02:32,SB3000374,Anitha Reddy,SB8191191,Salary,9459536072,411001,Purchase,IMPS,923.2,128.76.154.160,Xiaomi Mi 11X,SB56759534,0,Normal,598,Arjun Sharma,411001,2,0.283,2,0.38,0.162,15.7,70,0,20.8,0.044,24.6,0,16.7,7.2,State Bank of India,State Bank of India
2025-07-01 12:54:37,SB3000266,Vikas Sharma,AX00045313,Current,9122585366,110001,Impossible Travel,UPI,48192.53,103.69.212.214,Motorola G84,SB50513220,1,Impossible Travel,12,Satish Rao,600001,18,0.366,5,0.92,0.91,78.7,50,0,76.3,0.291,69.5,1,70.5,92.0,Axis Bank,State Bank of India
2025-07-01 15:19:55,SB3000493,Deepa Krishnan,SB4860502,Salary,9324205085,462001,Purchase,UPI,1528.59,128.138.119.240,OnePlus 12,SB57693567,0,Normal,163,Anitha Reddy,462001,2,0.125,2,0.11,0.174,17.8,70,0,12.6,0.025,13.0,0,8.1,10.7,State Bank of India,State Bank of India
2025-07-01 13:33:37,SB3000326,Deepa Krishnan,SB9236918,Current,9596815461,530001,Purchase,IMPS,214.64,43.147.233.89,Xiaomi Mi 11X,SB62491260,0,Normal,463,Anitha Reddy,530001,2,0.15,2,0.24,0.182,7.8,90,0,6.9,0.036,5.9,0,18.3,7.4,State Bank of India,State Bank of India
2025-07-01 09:06:59,SB3000005,Pradeep Yadav,SB00029657,Savings,9349817734,800001,Layered Transfer,UPI,45325.38,26.101.214.57,Samsung Galaxy M34,YS00037463,1,Mule Chain,9,Sandeep Jain,400001,21,0.51,7,0.94,0.954,74.8,50,0,83.0,0.102,86.3,0,87.2,80.3,State Bank of India,YES Bank
2025-07-01 11:32:50,SB3000167,Sandeep Jain,SB00097434,Savings,9682177668,110001,Layered Transfer,NEFT,46350.57,141.49.230.191,Realme Narzo 60,CN00008455,1,Mule Chain,7,Suresh Pillai,560001,19,0.396,9,0.98,0.853,59.8,50,0,94.3,0.185,71.4,1,87.1,85.7,State Bank of India,Canara Bank
2025-07-01 13:48:28,SB3000351,Arjun Sharma,SB4101936,Current,9972810297,160001,Purchase,IMPS,118.34,162.250.32.133,MacBook Pro,SB82340910,0,Normal,515,Arjun Sharma,160001,1,0.293,1,0.15,0.12,7.7,90,0,13.9,0.019,5.8,0,13.6,14.8,State Bank of India,State Bank of India
2025-07-01 14:41:48,SB3000435,Rekha Singh,SB6281742,Salary,9223927974,440001,Purchase,IMPS,1220.41,207.209.185.21,Realme 11 Pro,SB85223282,0,Normal,408,Arjun Sharma,440001,2,0.231,1,0.23,0.084,13.5,70,0,23.5,0.016,23.2,0,15.1,15.0,State Bank of India,State Bank of India
2025-07-01 12:27:16,SB3000227,Anil Verma,KT00096647,Savings,9593303705,160001,Shared Device Txn,IMPS,49003.84,103.27.145.232,Xiaomi Redmi Note 13,SB82440371,1,Shared Device,11,Yogesh Nair,440001,20,0.382,6,0.83,0.823,64.5,40,0,86.1,0.378,77.4,1,69.0,94.6,Kotak Mahindra Bank,State Bank of India
2025-07-01 10:35:20,SB3000105,Puneet Arora,YS00022643,Current,9384602384,800001,Layered Transfer,UPI,46982.02,35.222.66.61,Windows 11 PC,SB00009199,1,Mule Chain,7,Sakthi Prakash,600001,20,0.445,8,1.03,0.918,64.3,50,0,87.3,0.275,65.4,0,75.7,82.5,YES Bank,State Bank of India
2025-07-01 14:18:50,SB3000398,Vijay Kumar,SB2804542,Salary,9511292349,462001,Purchase,NEFT,1014.61,110.191.32.116,iPhone 13,SB14531191,0,Normal,411,Vijay Kumar,462001,3,0.182,2,0.22,0.023,17.1,80,0,20.8,0.021,6.5,0,14.9,10.6,State Bank of India,State Bank of India
2025-07-01 13:43:42,SB3000344,Deepa Krishnan,SB5703624,Savings,9872208263,682001,Purchase,NEFT,3336.34,191.63.69.237,Motorola G84,SB95033398,0,Normal,521,Rahul Gupta,682001,1,0.259,2,0.36,0.186,16.5,90,0,6.3,0.02,23.2,0,16.1,15.9,State Bank of India,State Bank of India
2025-07-01 13:18:45,SB3000299,Anitha Reddy,SB9485679,Savings,9620511813,500001,Purchase,IMPS,2299.41,200.60.108.117,Oppo A78,SB14376489,0,Normal,532,Anitha Reddy,500001,3,0.174,1,0.28,0.082,6.8,90,0,10.8,0.029,7.4,0,9.6,10.6,State Bank of India,State Bank of India
2025-07-01 09:57:35,SB3000063,Sakthi Prakash,SB00009199,Salary,9528853029,600001,Layered Transfer,IMPS,45713.67,74.103.138.239,Xiaomi Redmi Note 13,SB48605090,1,Mule Chain,4,Pradeep Yadav,641001,11,0.415,7,0.97,0.858,91.2,50,0,61.8,0.224,85.1,0,83.8,78.3,State Bank of India,State Bank of India
2025-07-01 14:13:36,SB3000391,Arjun Sharma,SB9445004,Salary,9965297020,440001,Purchase,UPI,3345.2,127.108.114.199,Oppo Reno 11,SB84032876,0,Normal,345,Arjun Sharma,440001,1,0.271,1,0.21,0.159,12.0,90,0,19.1,0.038,5.2,0,10.6,8.4,State Bank of India,State Bank of India
2025-07-01 13:59:03,SB3000367,Rahul Gupta,SB9787280,Salary,9949206491,395001,Purchase,UPI,851.34,90.66.148.12,MacBook Pro,SB18159550,0,Normal,556,Rekha Singh,395001,3,0.263,2,0.31,0.174,19.6,70,0,13.8,0.028,16.2,0,10.9,14.1,State Bank of India,State Bank of India
2025-07-01 11:10:08,SB3000141,Mukesh Joshi,YS00056296,Savings,9297018781,302001,Layered Transfer,IMPS,48380.24,32.195.198.107,Realme Narzo 60,CN00007630,1,Mule Chain,10,Rajesh Gupta,160001,9,0.205,5,0.94,0.98,89.4,70,0,91.9,0.311,82.7,0,87.2,98.1,YES Bank,Canara Bank
2025-07-01 14:20:48,SB3000401,Priya Nair,SB1273003,Savings,9604544144,462001,Purchase,UPI,4152.65,126.154.140.82,Realme 11 Pro,SB63733308,0,Normal,190,Deepa Krishnan,462001,2,0.222,2,0.19,0.197,12.4,90,0,24.3,0.01,12.5,0,14.3,5.4,State Bank of India,State Bank of India
2025-07-01 09:35:41,SB3000036,Yogesh Nair,HD00014238,Salary,9508157429,302001,Layered Transfer,UPI,49211.72,89.226.217.125,Vivo T2,SB00009199,1,Mule Chain,6,Sakthi Prakash,600001,14,0.464,3,1.04,0.867,82.1,70,1,61.6,0.219,81.0,0,67.2,97.7,HDFC Bank,State Bank of India
2025-07-01 11:42:07,SB3000179,Sakthi Prakash,SB00009199,Current,9721609600,600001,Layered Transfer,NEFT,47881.74,38.6.106.168,Samsung Galaxy M34,SB80574548,1,Mule Chain,9,Mohan Lal,530001,9,0.326,8,1.46,0.912,69.8,40,1,78.5,0.32,89.2,0,93.1,98.1,State Bank of India,State Bank of India
2025-07-01 10:56:13,SB3000127,Ramesh Babu,YS00071678,Current,9242068763,530001,Layered Transfer,RTGS,44810.46,141.124.242.207,iPhone 13,SB00009199,1,Mule Chain,3,Sakthi Prakash,600001,23,0.316,4,1.02,0.859,73.1,50,0,80.2,0.148,87.5,0,64.5,85.4,YES Bank,State Bank of India
2025-07-01 14:42:41,SB3000436,Vijay Kumar,SB6730623,Current,9226662904,226001,Purchase,UPI,2054.34,149.75.253.162,OnePlus 12,SB34147877,0,Normal,598,Rahul Gupta,226001,1,0.133,2,0.18,0.111,19.0,90,0,7.0,0.044,21.7,0,5.4,7.5,State Bank of India,State Bank of India
2025-07-01 13:20:25,SB3000302,Rekha Singh,SB1887084,Salary,9660228870,160001,Purchase,UPI,3757.78,148.9.61.169,Motorola G84,SB34124750,0,Normal,159,Vijay Kumar,160001,1,0.149,2,0.13,0.107,9.8,90,0,5.9,0.044,5.5,0,11.6,11.2,State Bank of India,State Bank of India
2025-07-01 14:04:12,SB3000377,Rekha Singh,SB1937270,Salary,9247963035,380001,Purchase,UPI,4811.02,200.73.193.188,Samsung Galaxy S24,SB67003442,0,Normal,340,Priya Nair,380001,3,0.121,1,0.24,0.119,7.4,70,0,12.3,0.009,6.5,0,13.5,17.2,State Bank of India,State Bank of India
2025-07-01 12:18:12,SB3000214,Nilesh Desai,BB00006778,Salary,9103807155,462001,Layered Transfer,IMPS,45706.33,164.133.31.162,iPhone 13,SB00009199,1,Mule Chain,11,Sakthi Prakash,600001,9,0.43,5,1.37,0.944,66.5,40,0,77.7,0.355,69.7,0,81.6,81.6,Punjab National Bank,State Bank of India
2025-07-01 13:35:59,SB3000330,Rekha Singh,SB3816607,Salary,9279365626,600001,Purchase,UPI,2090.09,47.167.165.144,Linux Ubuntu 22.04,SB35440639,0,Normal,469,Rekha Singh,600001,3,0.179,2,0.14,0.043,10.3,70,0,5.3,0.034,5.2,0,8.2,8.3,State Bank of India,State Bank of India
2025-07-01 14:25:10,SB3000408,Anitha Reddy,SB8637262,Savings,9113673918,462001,Purchase,IMPS,2383.51,105.10.90.250,Xiaomi Redmi Note 13,SB20331687,0,Normal,237,Priya Nair,462001,3,0.17,2,0.27,0.098,8.7,70,0,5.9,0.006,18.6,0,9.4,8.4,State Bank of India,State Bank of India
2025-07-01 12:03:20,SB3000200,Sakthi Prakash,SB00009199,Current,9424825305,600001,Layered Transfer,IMPS,47690.22,183.108.5.164,iPhone 15,SB25827722,1,Mule Chain,6,Ramesh Babu,395001,16,0.477,5,1.01,0.932,85.7,40,1,71.9,0.317,81.6,0,89.1,79.7,State Bank of India,State Bank of India
2025-07-01 10:53:18,SB3000124,Yogesh Nair,SB00009834,Salary,9133729406,462001,Layered Transfer,IMPS,47448.47,172.144.152.176,Samsung Galaxy M34,YS00071678,1,Mule Chain,3,Ramesh Babu,530001,18,0.546,8,1.03,0.892,81.2,60,0,65.2,0.33,91.5,1,83.1,91.3,State Bank of India,YES Bank
2025-07-01 10:15:15,SB3000082,Dinesh Patel,PN00039469,Salary,9566825638,411001,Layered Transfer,NEFT,46288.02,63.194.86.36,Oppo Reno 11,SB00009199,1,Mule Chain,6,Sakthi Prakash,600001,23,0.251,4,1.1,0.913,74.4,40,1,68.8,0.174,81.9,0,76.0,78.3,Punjab National Bank,State Bank of India
2025-07-01 12:37:46,SB3000246,Sakthi Prakash,SB00009199,Savings,9424825305,600001,Shared Device Txn,UPI,48772.24,103.27.145.232,Xiaomi Redmi Note 13,SB50532800,1,Shared Device,12,Satish Rao,452001,18,0.398,5,0.81,0.8,67.9,40,0,88.9,0.359,76.8,1,81.3,94.1,State Bank of India,State Bank of India
2025-07-01 10:06:45,SB3000073,Nirav Modi,ID00070352,Savings,9369953851,160001,Layered Transfer,IMPS,47287.99,194.58.136.197,Oppo Reno 11,PN00039469,1,Mule Chain,7,Dinesh Patel,411001,10,0.387,9,0.93,0.89,81.9,40,0,66.6,0.329,85.4,0,76.8,95.9,IDFC FIRST Bank,Punjab National Bank
2025-07-01 10:04:06,SB3000071,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,UPI,45419.93,172.32.197.98,Samsung Galaxy A54,ID00070352,1,Mule Chain,5,Nirav Modi,160001,9,0.341,4,1.18,0.963,86.0,50,1,68.2,0.375,80.2,1,68.3,96.0,State Bank of India,IDFC FIRST Bank
2025-07-01 12:13:36,SB3000210,Ramesh Babu,PN00091111,Salary,9781007818,302001,Layered Transfer,UPI,49029.78,145.128.26.24,Realme 11 Pro,BB00006778,1,Mule Chain,3,Nilesh Desai,462001,17,0.503,4,1.1,0.939,80.0,70,1,73.4,0.264,83.2,1,64.9,88.3,Punjab National Bank,Punjab National Bank
2025-07-01 09:30:20,SB3000030,Mangesh Kadam,ID00076674,Salary,9306468299,560001,Layered Transfer,NEFT,48643.17,79.168.75.202,Samsung Galaxy S24,HD00014238,1,Mule Chain,6,Yogesh Nair,302001,12,0.546,7,0.98,0.876,81.4,40,0,60.5,0.337,68.3,1,60.6,81.4,IDFC FIRST Bank,HDFC Bank
2025-07-01 09:34:17,SB3000034,Yogesh Nair,HD00014238,Salary,9508157429,302001,Layered Transfer,RTGS,47953.08,204.26.147.154,Oppo Reno 11,SB00009199,1,Mule Chain,3,Sakthi Prakash,600001,24,0.274,8,1.14,0.977,69.0,60,0,86.7,0.272,88.3,0,81.3,90.8,HDFC Bank,State Bank of India
2025-07-01 13:21:35,SB3000304,Priya Nair,SB5020206,Salary,9729243930,700001,Purchase,UPI,2475.04,212.197.58.69,Samsung Galaxy A54,SB52726394,0,Normal,387,Lakshmi Iyer,700001,1,0.197,2,0.29,0.183,5.3,90,0,24.3,0.035,9.9,0,13.3,16.8,State Bank of India,State Bank of India
2025-07-01 13:26:18,SB3000313,Lakshmi Iyer,SB8182422,Salary,9764893749,440001,Purchase,UPI,1711.29,192.13.232.133,Realme Narzo 60,SB88894973,0,Normal,248,Arjun Sharma,440001,1,0.102,1,0.28,0.168,18.6,70,0,17.7,0.017,13.4,0,15.9,11.7,State Bank of India,State Bank of India
2025-07-01 10:35:55,SB3000106,Puneet Arora,YS00022643,Savings,9384602384,800001,Layered Transfer,RTGS,47161.95,128.108.102.183,Windows 11 PC,SB00009199,1,Mule Chain,3,Sakthi Prakash,600001,10,0.255,8,1.01,0.956,79.1,50,1,65.2,0.313,93.9,1,78.0,91.3,YES Bank,State Bank of India
2025-07-01 11:27:17,SB3000159,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,NEFT,47622.75,59.97.151.56,Samsung Galaxy M34,SB00097434,1,Mule Chain,4,Sandeep Jain,110001,23,0.524,6,0.86,0.889,69.8,40,1,92.6,0.22,83.0,1,84.9,89.3,State Bank of India,State Bank of India
2025-07-01 15:06:03,SB3000472,Rekha Singh,SB6446032,Savings,9168421465,400001,Purchase,IMPS,1453.4,202.235.215.163,Windows 11 PC,SB54124348,0,Normal,427,Lakshmi Iyer,400001,2,0.286,1,0.2,0.064,17.3,70,0,14.2,0.038,9.2,0,15.5,15.1,State Bank of India,State Bank of India
2025-07-01 13:09:31,SB3000284,Anitha Reddy,SB6008781,Current,9960175026,600001,Purchase,NEFT,3684.73,99.67.183.171,iPhone 15,SB59319220,0,Normal,412,Rekha Singh,600001,2,0.189,2,0.24,0.113,11.3,80,0,21.2,0.033,13.7,0,11.4,5.6,State Bank of India,State Bank of India
2025-07-01 13:55:53,SB3000362,Anitha Reddy,SB2809919,Savings,9235424162,600001,Purchase,UPI,1733.72,23.121.26.174,Realme Narzo 60,SB67668666,0,Normal,455,Priya Nair,600001,2,0.196,2,0.25,0.152,8.7,70,0,19.6,0.013,10.6,0,6.7,9.0,State Bank of India,State Bank of India
2025-07-01 10:57:27,SB3000128,Ramesh Babu,YS00071678,Current,9242068763,530001,Layered Transfer,UPI,46380.02,141.124.242.207,MacBook Pro,SB00009199,1,Mule Chain,7,Sakthi Prakash,600001,8,0.512,9,1.38,0.879,82.1,50,0,84.3,0.203,64.5,1,77.6,82.3,YES Bank,State Bank of India
2025-07-01 09:37:31,SB3000038,Yogesh Nair,HD00014238,Current,9508157429,302001,Layered Transfer,NEFT,45708.14,178.235.185.23,iPhone 15,SB00009199,1,Mule Chain,5,Sakthi Prakash,600001,21,0.406,7,0.86,0.981,84.8,50,1,87.3,0.123,82.2,0,91.7,83.4,HDFC Bank,State Bank of India
2025-07-01 09:01:07,SB3000000,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,UPI,47436.81,193.44.216.9,Samsung Galaxy A54,SB00029657,1,Mule Chain,7,Pradeep Yadav,800001,14,0.439,8,0.87,0.967,90.4,70,0,92.4,0.171,65.7,0,90.8,75.6,State Bank of India,State Bank of India
2025-07-01 11:21:40,SB3000153,Sakthi Prakash,SB00009199,Current,9530613729,600001,Layered Transfer,NEFT,47856.68,103.42.240.225,Realme 11 Pro,SB59029303,1,Mule Chain,9,Sandeep Jain,560001,23,0.511,3,1.15,0.871,61.6,40,1,67.4,0.156,72.7,0,83.1,85.0,State Bank of India,State Bank of India
2025-07-01 14:00:01,SB3000369,Rekha Singh,SB2949258,Savings,9796477802,160001,Purchase,NEFT,3170.76,114.166.42.243,Motorola G84,SB45438604,0,Normal,519,Anitha Reddy,160001,2,0.28,2,0.2,0.011,17.2,80,0,9.4,0.048,8.5,0,19.6,13.1,State Bank of India,State Bank of India
2025-07-01 10:02:15,SB3000069,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,NEFT,46336.1,31.216.176.180,Vivo T2,ID00070352,1,Mule Chain,2,Nirav Modi,160001,10,0.545,6,0.82,0.911,85.8,70,1,94.7,0.215,90.4,1,73.1,91.4,State Bank of India,IDFC FIRST Bank
2025-07-01 11:30:35,SB3000164,Sandeep Jain,SB00097434,Savings,9682177668,110001,Layered Transfer,RTGS,48509.04,34.25.244.129,Realme Narzo 60,CN00008455,1,Mule Chain,11,Suresh Pillai,560001,16,0.372,9,1.44,0.892,63.9,50,0,78.4,0.227,92.9,0,77.6,84.4,State Bank of India,Canara Bank
2025-07-01 12:34:35,SB3000239,Sakthi Prakash,SB00009199,Savings,9424825305,600001,Shared Device Txn,IMPS,45763.68,103.27.145.232,Xiaomi Redmi Note 13,SB27710599,1,Shared Device,15,Satish Rao,411001,14,0.295,6,1.29,0.954,61.4,40,0,73.8,0.264,69.2,1,88.1,90.8,State Bank of India,State Bank of India
2025-07-01 12:36:38,SB3000243,Dinesh Patel,SB00021033,Savings,9773715057,411001,Shared Device Txn,UPI,47122.79,103.27.145.232,Xiaomi Redmi Note 13,SB69788371,1,Shared Device,13,Pradeep Yadav,800001,16,0.289,6,1.1,0.902,61.7,40,0,81.7,0.249,82.9,1,75.7,85.0,State Bank of India,State Bank of India
2025-07-01 12:19:04,SB3000215,Nilesh Desai,BB00006778,Savings,9103807155,462001,Layered Transfer,NEFT,44083.8,114.89.133.201,Oppo A78,SB00009199,1,Mule Chain,4,Sakthi Prakash,600001,24,0.502,5,1.49,0.995,78.8,50,1,86.3,0.224,73.4,1,85.4,79.0,Punjab National Bank,State Bank of India
2025-07-01 12:56:02,SB3000267,Sakthi Prakash,SB00009199,Current,9528853029,110001,Impossible Travel,UPI,46043.47,103.69.212.214,iPhone 15,SB72719315,1,Impossible Travel,8,Nitin Goyal,600001,21,0.413,6,1.36,0.959,61.8,50,0,70.0,0.216,71.0,1,88.7,93.0,State Bank of India,State Bank of India
2025-07-01 12:02:01,SB3000199,Amit Khanna,AX00035760,Savings,9242224154,641001,Layered Transfer,UPI,48105.39,82.189.145.41,Xiaomi Mi 11X,SB00009199,1,Mule Chain,8,Sakthi Prakash,600001,18,0.291,7,1.5,0.903,60.2,70,1,77.2,0.154,81.3,1,94.3,75.0,Axis Bank,State Bank of India
2025-07-01 14:51:01,SB3000450,Lakshmi Iyer,SB5498724,Salary,9324652751,400001,Purchase,IMPS,3977.59,159.255.160.246,Linux Ubuntu 22.04,SB41640398,0,Normal,314,Rahul Gupta,400001,3,0.197,1,0.38,0.085,6.2,70,0,20.1,0.012,20.0,0,7.5,11.6,State Bank of India,State Bank of India
2025-07-01 12:08:35,SB3000205,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,RTGS,47189.4,32.54.196.14,iPhone 14,PN00091111,1,Mule Chain,8,Ramesh Babu,302001,13,0.447,7,1.24,0.954,72.8,60,1,71.6,0.159,86.5,0,94.1,93.1,State Bank of India,Punjab National Bank
2025-07-01 09:26:58,SB3000025,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,IMPS,49034.68,199.151.11.251,Vivo V29,ID00076674,1,Mule Chain,6,Mangesh Kadam,560001,8,0.398,8,1.34,0.996,91.4,70,1,87.2,0.169,88.1,0,82.3,89.9,State Bank of India,IDFC FIRST Bank
2025-07-01 11:11:05,SB3000142,Mukesh Joshi,YS00056296,Savings,9297018781,302001,Layered Transfer,NEFT,46648.01,208.61.193.11,Motorola G84,CN00007630,1,Mule Chain,6,Rajesh Gupta,160001,12,0.256,9,0.98,0.9,83.4,50,0,65.4,0.197,61.8,1,77.2,88.7,YES Bank,Canara Bank
2025-07-01 10:33:59,SB3000103,Puneet Arora,YS00022643,Current,9384602384,800001,Layered Transfer,IMPS,44406.67,128.108.102.183,Samsung Galaxy S24,SB00009199,1,Mule Chain,7,Sakthi Prakash,600001,14,0.302,9,1.01,0.943,73.6,70,0,85.6,0.264,87.9,0,60.2,84.8,YES Bank,State Bank of India
2025-07-01 12:20:33,SB3000217,Nilesh Desai,BB00006778,Current,9103807155,462001,Layered Transfer,RTGS,44574.45,186.139.171.70,iPhone 14,SB00009199,1,Mule Chain,3,Sakthi Prakash,600001,16,0.429,6,1.12,0.951,64.7,50,1,83.7,0.398,71.0,0,83.5,95.0,Punjab National Bank,State Bank of India
2025-07-01 13:25:34,SB3000312,Rahul Gupta,SB3094239,Savings,9165162109,530001,Purchase,UPI,1899.43,197.33.65.16,Oppo Reno 11,SB17353632,0,Normal,304,Lakshmi Iyer,530001,1,0.12,1,0.27,0.059,10.7,70,0,17.3,0.023,22.3,0,16.8,14.4,State Bank of India,State Bank of India
2025-07-01 14:28:54,SB3000414,Rahul Gupta,SB9452615,Salary,9865146816,462001,Purchase,NEFT,2352.53,129.238.215.247,Vivo T2,SB71912488,0,Normal,164,Priya Nair,462001,2,0.118,1,0.28,0.06,8.6,90,0,12.5,0.033,23.0,0,18.2,5.8,State Bank of India,State Bank of India
2025-07-01 14:34:42,SB3000422,Rahul Gupta,SB4480849,Salary,9988602683,700001,Purchase,NEFT,2514.23,111.70.34.113,Vivo T2,SB93949256,0,Normal,342,Arjun Sharma,700001,3,0.116,2,0.13,0.1,5.8,90,0,11.6,0.015,23.8,0,18.8,8.8,State Bank of India,State Bank of India
2025-07-01 13:58:44,SB3000366,Rekha Singh,SB2654861,Savings,9686884756,440001,Purchase,IMPS,1727.63,205.242.103.137,iPhone 14,SB15880227,0,Normal,215,Rekha Singh,440001,2,0.21,2,0.37,0.152,17.7,90,0,24.5,0.045,14.0,0,15.8,18.7,State Bank of India,State Bank of India
2025-07-01 14:08:51,SB3000384,Rahul Gupta,SB7098050,Current,9530505206,110001,Purchase,NEFT,4287.86,194.66.225.94,Google Pixel 8,SB93836675,0,Normal,310,Deepa Krishnan,110001,1,0.236,2,0.18,0.175,15.2,90,0,24.5,0.008,20.8,0,15.5,13.4,State Bank of India,State Bank of India
2025-07-01 10:44:15,SB3000115,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,NEFT,48156.58,131.80.27.26,Motorola G84,SB00009834,1,Mule Chain,5,Yogesh Nair,462001,21,0.444,8,1.45,0.931,81.4,60,0,63.4,0.218,79.2,1,65.4,83.7,State Bank of India,State Bank of India
2025-07-01 13:28:10,SB3000316,Deepa Krishnan,SB4444636,Current,9297831034,682001,Purchase,UPI,1826.83,38.183.15.143,iPhone 15,SB29112869,0,Normal,298,Rahul Gupta,682001,1,0.226,2,0.11,0.006,8.0,70,0,9.4,0.017,8.5,0,17.7,8.7,State Bank of India,State Bank of India
2025-07-01 13:32:26,SB3000324,Rahul Gupta,SB6517042,Salary,9584832360,600001,Purchase,IMPS,4475.82,43.87.53.173,Motorola G84,SB33841913,0,Normal,166,Rahul Gupta,600001,1,0.137,1,0.37,0.077,8.1,80,0,18.2,0.008,6.1,0,12.8,7.6,State Bank of India,State Bank of India
2025-07-01 13:33:07,SB3000325,Lakshmi Iyer,SB2857975,Savings,9676012047,411001,Purchase,NEFT,2401.69,37.199.105.34,OnePlus 12,SB51574904,0,Normal,371,Rahul Gupta,411001,1,0.221,2,0.28,0.1,15.3,80,0,9.0,0.05,13.9,0,17.4,14.1,State Bank of India,State Bank of India
2025-07-01 10:16:41,SB3000084,Sakthi Prakash,SB00009199,Savings,9645098869,600001,Layered Transfer,UPI,44671.94,138.107.224.205,iPhone 15,SB85678734,1,Mule Chain,3,Ganesh Kulkarni,530001,21,0.436,4,1.24,0.886,81.3,70,1,62.6,0.397,76.8,1,78.7,97.2,State Bank of India,State Bank of India
2025-07-01 14:40:42,SB3000433,Lakshmi Iyer,SB3400475,Savings,9450620232,226001,Purchase,IMPS,3945.06,105.208.191.121,Xiaomi Mi 11X,SB93472202,0,Normal,165,Anitha Reddy,226001,2,0.109,1,0.37,0.005,14.1,80,0,15.2,0.04,15.2,0,13.7,10.2,State Bank of India,State Bank of India
