timestamp,txn_id,name,account_number,account_type,mobile_number,pincode,narration,trans_type,amount,ip_address,device,receiver_account,is_fraud,fraud_type,account_age_days,receiver_name,receiver_pincode,velocity_l6h,churn_rate,ip_account_density,amount_deviation_ratio,daily_limit_fraction,user_risk_score,device_trust_score,is_rooted_or_emulator,device_risk_score,merchant_chargeback_rate,merchant_risk_score,is_vpn_or_proxy,network_risk_score,risk_score
2025-06-01 09:27:01,2987088,Manoj Patel,SB00018095,Current,9534083237,110001,Purchase Category W,Online Transfer,140.0,103.238.176.48,Unknown Device,COLL25,0,Normal,628.0,Priya Sharma,110001,3.0,0.238,2,0.94,0.001,25.5,70.0,0,20.0,0.005,11.3,0,24.2,20.2
2025-06-01 09:27:22,2987089,Balaji Natarajan,SB00017188,Salary,9330074950,110001,Purchase Category W,Online Transfer,318.95,103.239.20.49,Unknown Device,COLL87,0,Normal,427.0,Priya Sharma,110001,1.0,0.101,1,2.14,0.002,42.5,70.0,0,20.0,0.005,14.5,0,9.9,21.7
2025-06-01 09:27:26,2987090,Deepa Krishnan,SB00015885,Salary,9481909061,400001,Purchase Category C,UPI Payment,77.82,103.117.159.50,Unknown Device,COLL91,0,Normal,337.0,Anjali Gupta,400001,2.0,0.348,1,0.52,0.001,13.7,70.0,0,20.0,0.125,57.7,1,90.2,45.4
2025-06-01 09:27:33,2987091,Rahul Gupta,SB00014165,Salary,9534902215,110001,Purchase Category W,Online Transfer,107.0,103.160.227.51,Unknown Device,COLL39,0,Normal,333.0,Karan Malhotra,110001,1.0,0.206,2,0.72,0.001,23.1,70.0,0,20.0,0.005,15.3,0,9.1,16.9
2025-06-01 09:27:34,2987092,Rahul Gupta,SB00006481,Savings,9720789113,110001,Purchase Category W,Online Transfer,117.0,103.188.194.52,Unknown Device,COLL59,0,Normal,341.0,Karan Malhotra,110001,1.0,0.169,1,0.79,0.001,19.0,70.0,0,20.0,0.005,15.4,0,9.4,15.9
2025-06-01 09:27:50,2987093,Suresh Babu,SB00005220,Current,9275379233,602117,Purchase Category H,Net Banking,50.0,103.235.10.53,Windows,COLL37,0,Normal,173.0,Karan Malhotra,602117,2.0,0.397,2,0.34,0.0,13.0,85.0,0,15.0,0.005,7.6,0,13.7,12.3
2025-06-01 09:28:27,2987094,Sindhu Rao,SB00005409,Salary,9685248347,600040,Purchase Category W,Online Transfer,527.0,103.74.243.54,Unknown Device,COLL96,0,Normal,53.0,Karan Malhotra,600040,1.0,0.32,1,3.54,0.004,64.4,70.0,0,20.0,0.005,9.5,0,23.0,29.2
2025-06-01 09:28:40,2987095,Sindhu Rao,SB00002538,Salary,9873589422,600040,Purchase Category W,Online Transfer,59.0,103.177.9.55,Unknown Device,COLL91,0,Normal,679.0,Anjali Gupta,600040,3.0,0.224,1,0.4,0.0,19.5,70.0,0,20.0,0.005,15.0,0,12.5,16.8
2025-06-01 09:28:51,2987096,Priya Nair,SB00015121,Savings,9647067435,110001,Purchase Category W,Online Transfer,108.5,103.26.162.56,Unknown Device,COLL91,0,Normal,103.0,Karan Malhotra,110001,3.0,0.315,2,0.73,0.001,19.3,70.0,0,20.0,0.005,12.8,0,21.0,18.3
2025-06-01 09:29:07,2987097,Vijay Kumar,SB00002581,Salary,9704588640,600001,Purchase Category W,Online Transfer,21.5,103.101.169.57,Unknown Device,COLL92,0,Normal,284.0,Priya Sharma,600001,3.0,0.34,1,0.14,0.0,15.3,70.0,0,20.0,0.005,15.3,0,6.7,14.3
2025-06-01 09:29:09,2987098,Arjun Sharma,SB00006459,Savings,9238059422,560001,Purchase Category W,Online Transfer,159.0,103.5.171.58,Unknown Device,COLL77,0,Normal,576.0,Anjali Gupta,560001,2.0,0.186,1,1.07,0.001,25.3,70.0,0,20.0,0.005,16.1,0,15.1,19.1
2025-06-01 09:29:22,2987099,Karthik Rajan,SB00001214,Salary,9246054263,602117,Purchase Category R,Online Transfer,75.0,103.227.57.59,iOS Device,COLL66,0,Normal,363.0,Priya Sharma,602117,3.0,0.293,2,0.5,0.0,22.3,90.0,0,10.0,0.005,8.7,0,16.0,14.2
2025-06-01 09:29:29,2987100,Meena Pillai,SB00016659,Savings,9512746096,600040,Purchase Category H,Net Banking,100.0,103.87.174.60,SM-G930V Build/NRD90M,COLL55,0,Normal,262.0,Anjali Gupta,600040,2.0,0.194,2,0.67,0.001,22.9,30.0,1,80.0,0.005,10.5,0,22.9,34.1
2025-06-01 09:29:34,2987101,Meena Pillai,SB00004523,Savings,9466080162,110001,Purchase Category H,Net Banking,25.0,103.222.233.61,MacOS,COLL41,0,Normal,279.0,Priya Sharma,110001,3.0,0.256,2,0.17,0.0,11.9,85.0,0,15.0,0.005,8.1,0,14.7,12.4
2025-06-01 09:29:38,2987102,Priya Nair,SB00004186,Savings,9934153526,600040,Purchase Category W,Online Transfer,42.95,103.235.66.62,Unknown Device,COLL22,0,Normal,159.0,Karan Malhotra,600040,3.0,0.248,1,0.29,0.0,13.2,70.0,0,20.0,0.005,8.8,0,24.3,16.6
2025-06-01 09:29:44,2987103,Deepa Krishnan,SB00018370,Current,9134150696,600001,Purchase Category W,Online Transfer,47.95,103.152.156.63,Unknown Device,COLL96,0,Normal,429.0,Priya Sharma,600001,1.0,0.331,2,0.32,0.0,19.1,70.0,0,20.0,0.005,13.4,0,24.5,19.2
2025-06-01 09:30:08,2987104,Arjun Sharma,SB00016659,Savings,9722703631,600040,Purchase Category H,Net Banking,100.0,103.152.170.64,SM-G930V Build/NRD90M,COLL16,0,Normal,419.0,Anjali Gupta,600040,2.0,0.344,2,0.67,0.001,23.2,30.0,1,80.0,0.005,7.8,0,8.6,29.9
2025-06-01 09:30:29,2987105,Priya Nair,SB00015885,Salary,9537092714,400001,Purchase Category C,Net Banking,5.08,103.196.74.65,XT1635-02 Build/NPN26.118-22-2,COLL97,0,Normal,567.0,Priya Sharma,400001,3.0,0.293,2,0.03,0.0,6.7,30.0,1,80.0,0.125,60.6,1,91.2,59.6
2025-06-01 09:30:30,2987106,Suresh Babu,SB00012733,Salary,9731249921,110001,Purchase Category W,Online Transfer,92.0,103.216.110.66,Unknown Device,COLL42,0,Normal,572.0,Karan Malhotra,110001,1.0,0.178,2,0.62,0.001,18.1,70.0,0,20.0,0.005,8.7,0,5.8,13.1
2025-06-01 09:30:58,2987107,Rahul Gupta,SB00009500,Savings,9676340251,110001,Purchase Category W,Online Transfer,226.0,103.54.134.67,Unknown Device,COLL48,0,Normal,156.0,Anjali Gupta,110001,1.0,0.212,1,1.52,0.002,37.5,70.0,0,20.0,0.005,9.7,0,11.0,19.6
2025-06-01 09:31:43,2987108,Lakshmi Iyer,SB00009515,Savings,9193223215,602117,Purchase Category H,Net Banking,150.0,103.243.156.68,Unknown Device,COLL28,0,Normal,680.0,Anjali Gupta,602117,1.0,0.305,2,1.01,0.001,25.2,70.0,0,20.0,0.005,9.0,0,22.4,19.1
2025-06-01 09:32:26,2987109,Manoj Patel,SB00002704,Savings,9423607382,110001,Purchase Category W,Online Transfer,107.95,103.124.216.69,Unknown Device,COLL31,0,Normal,446.0,Karan Malhotra,110001,1.0,0.266,1,0.72,0.001,23.9,70.0,0,20.0,0.005,12.7,0,8.2,16.2
2025-06-01 09:33:00,2987110,Sindhu Rao,SB00001214,Savings,9371543935,600001,Purchase Category W,Online Transfer,1153.95,103.23.113.70,Unknown Device,COLL28,0,Normal,630.0,Priya Sharma,600001,2.0,0.102,2,7.74,0.008,99.0,70.0,0,20.0,0.005,7.2,0,19.4,36.4
2025-06-01 09:33:03,2987111,Suresh Babu,SB00013832,Savings,9470298943,110001,Purchase Category C,Mobile Banking,18.19,103.214.178.71,Windows,COLL88,0,Normal,76.0,Karan Malhotra,110001,1.0,0.369,1,0.12,0.0,15.8,85.0,0,15.0,0.125,64.4,1,86.6,45.5
2025-06-01 09:33:14,2987112,Meena Pillai,SB00015497,Current,9172682820,560001,Purchase Category W,Online Transfer,210.95,103.19.164.72,Unknown Device,COLL36,0,Normal,509.0,Anjali Gupta,560001,2.0,0.103,2,1.42,0.001,35.1,70.0,0,20.0,0.005,12.4,0,12.7,20.1
2025-06-01 09:33:24,2987113,Manoj Patel,SB00015885,Savings,9239378704,400001,Purchase Category C,UPI Payment,11.78,103.111.105.73,Unknown Device,COLL61,0,Normal,38.0,Anjali Gupta,400001,3.0,0.298,1,0.08,0.0,10.1,70.0,0,20.0,0.125,59.8,1,89.9,45.0
2025-06-01 09:33:24,2987114,Suresh Babu,SB00012184,Current,9413316669,600040,Purchase Category C,Mobile Banking,4.43,103.166.239.74,Windows,COLL28,0,Normal,679.0,Priya Sharma,600040,3.0,0.301,2,0.03,0.0,11.8,85.0,0,15.0,0.125,62.1,1,82.6,42.9
2025-06-01 09:33:30,2987115,Deepa Krishnan,SB00011465,Current,9844081307,602117,Purchase Category W,Online Transfer,75.0,103.3.13.75,Unknown Device,COLL36,0,Normal,457.0,Anjali Gupta,602117,3.0,0.25,1,0.5,0.0,14.0,70.0,0,20.0,0.005,9.5,0,8.8,13.1
2025-06-01 09:33:55,2987116,Sindhu Rao,SB00010520,Current,9906713822,110001,Purchase Category W,Online Transfer,34.0,103.5.25.76,Unknown Device,COLL51,0,Normal,169.0,Priya Sharma,110001,1.0,0.114,1,0.23,0.0,9.0,70.0,0,20.0,0.005,12.0,0,9.7,12.7
2025-06-01 09:34:00,2987117,Anitha Reddy,SB00009803,Salary,9967578512,600001,Purchase Category W,Online Transfer,200.0,103.240.98.77,Unknown Device,COLL99,0,Normal,155.0,Karan Malhotra,600001,2.0,0.397,1,1.34,0.001,28.1,70.0,0,20.0,0.005,12.5,0,12.6,18.3
2025-06-01 09:34:31,2987118,Rekha Singh,SB00015885,Current,9455145372,400001,Purchase Category C,Online Transfer,11.78,103.217.169.78,Unknown Device,COLL30,0,Normal,355.0,Karan Malhotra,400001,1.0,0.299,1,0.08,0.0,14.2,70.0,0,20.0,0.125,63.1,1,92.1,47.4
2025-06-01 09:34:44,2987119,Lakshmi Iyer,SB00002456,Salary,9393142672,110001,Purchase Category H,Net Banking,100.0,103.221.84.79,MacOS,COLL60,0,Normal,573.0,Anjali Gupta,110001,2.0,0.165,2,0.67,0.001,23.4,85.0,0,15.0,0.005,8.1,0,24.5,17.8
2025-06-01 09:35:07,2987120,Meena Pillai,SB00009749,Current,9450009275,602117,Purchase Category W,Online Transfer,59.0,103.176.123.80,Unknown Device,COLL10,0,Normal,402.0,Anjali Gupta,602117,3.0,0.299,2,0.4,0.0,14.1,70.0,0,20.0,0.005,8.2,0,8.5,12.7
2025-06-01 09:35:17,2987121,Meena Pillai,SB00001804,Salary,9915707498,400001,Purchase Category H,Net Banking,50.0,103.50.5.81,MacOS,COLL36,0,Normal,222.0,Anjali Gupta,400001,1.0,0.287,2,0.34,0.0,15.8,85.0,0,15.0,0.005,9.0,0,11.6,12.8
2025-06-01 09:35:38,2987122,Lakshmi Iyer,SB00009500,Savings,9702980772,110001,Purchase Category W,Online Transfer,80.0,103.218.88.82,Unknown Device,COLL74,0,Normal,54.0,Anjali Gupta,110001,2.0,0.229,2,0.54,0.001,16.8,70.0,0,20.0,0.005,14.2,0,13.9,16.2
2025-06-01 09:35:49,2987123,Anitha Reddy,SB00006550,Current,9599897553,600001,Purchase Category W,Online Transfer,59.0,103.58.232.83,Unknown Device,COLL53,0,Normal,154.0,Karan Malhotra,600001,1.0,0.197,2,0.4,0.0,12.9,70.0,0,20.0,0.005,9.8,0,11.0,13.4
2025-06-01 09:35:54,2987124,Manoj Patel,SB00012873,Current,9425865076,600001,Purchase Category W,Online Transfer,58.95,103.65.80.84,Unknown Device,COLL89,0,Normal,277.0,Karan Malhotra,600001,2.0,0.15,1,0.4,0.0,15.3,70.0,0,20.0,0.005,16.7,0,7.5,14.9
2025-06-01 09:35:56,2987125,Arjun Sharma,SB00001804,Current,9280270434,400001,Purchase Category H,Net Banking,50.0,103.221.64.85,MacOS,COLL51,0,Normal,483.0,Karan Malhotra,400001,3.0,0.125,2,0.34,0.0,16.2,85.0,0,15.0,0.005,16.8,0,21.3,17.3
2025-06-01 09:36:19,2987126,Sindhu Rao,SB00011279,Salary,9322597015,602117,Purchase Category W,Online Transfer,87.95,103.210.14.86,Unknown Device,COLL67,0,Normal,133.0,Karan Malhotra,602117,2.0,0.254,2,0.59,0.001,16.3,70.0,0,20.0,0.005,15.8,0,16.8,17.2
2025-06-01 09:36:26,2987127,Balaji Natarajan,SB00002704,Current,9332896593,110001,Purchase Category W,Online Transfer,107.95,103.193.122.87,Unknown Device,COLL41,0,Normal,502.0,Karan Malhotra,110001,1.0,0.194,2,0.72,0.001,23.4,70.0,0,20.0,0.005,7.9,0,23.4,18.7
2025-06-01 09:36:29,2987128,Priya Nair,SB00004106,Salary,9783247730,110001,Purchase Category W,Online Transfer,57.95,103.241.205.88,Unknown Device,COLL17,0,Normal,420.0,Karan Malhotra,110001,1.0,0.291,2,0.39,0.0,11.5,70.0,0,20.0,0.005,11.7,0,19.5,15.7
2025-06-01 09:36:47,2987129,Vijay Kumar,SB00008394,Savings,9772613483,560001,Purchase Category W,Online Transfer,50.0,103.103.14.89,Unknown Device,COLL59,0,Normal,140.0,Anjali Gupta,560001,2.0,0.348,1,0.34,0.0,12.8,70.0,0,20.0,0.005,12.9,0,12.2,14.5
2025-06-01 09:36:59,2987130,Sindhu Rao,SB00013329,Savings,9660971088,400001,Purchase Category C,UPI Payment,70.93,103.17.11.90,Windows,COLL58,0,Normal,564.0,Anjali Gupta,400001,3.0,0.187,2,0.48,0.0,13.7,85.0,0,15.0,0.125,59.1,0,18.6,26.6
2025-06-01 09:37:08,2987131,Meena Pillai,SB00018227,Savings,9630758824,600001,Purchase Category W,Online Transfer,444.61,103.22.64.91,Unknown Device,COLL32,0,Normal,104.0,Karan Malhotra,600001,2.0,0.376,1,2.98,0.003,51.7,70.0,0,20.0,0.005,12.4,0,15.8,25.0
2025-06-01 09:37:18,2987132,Sindhu Rao,SB00008684,Salary,9502237268,110001,Purchase Category W,Online Transfer,757.07,103.61.115.92,Unknown Device,COLL17,0,Normal,670.0,Karan Malhotra,110001,3.0,0.144,2,5.08,0.005,83.7,70.0,0,20.0,0.005,14.1,0,23.2,35.2
2025-06-01 09:37:27,2987133,Vijay Kumar,SB00014349,Salary,9338542075,600040,Purchase Category W,Online Transfer,2594.95,103.180.226.93,Unknown Device,COLL74,0,Normal,519.0,Karan Malhotra,600040,2.0,0.2,1,17.41,0.017,99.0,70.0,0,20.0,0.005,10.8,0,19.9,37.4
2025-06-01 09:37:37,2987134,Meena Pillai,SB00008406,Current,9378691786,602117,Purchase Category W,Online Transfer,117.0,103.245.202.94,Unknown Device,COLL44,0,Normal,193.0,Priya Sharma,602117,1.0,0.12,1,0.79,0.001,22.8,70.0,0,20.0,0.005,10.9,0,7.4,15.3
2025-06-01 09:37:51,2987135,Lakshmi Iyer,SB00002616,Savings,9264459939,400001,Purchase Category W,Online Transfer,3000.0,103.189.97.95,Unknown Device,COLL58,0,Normal,678.0,Anjali Gupta,400001,1.0,0.278,1,20.13,0.02,99.0,70.0,0,20.0,0.005,8.9,0,7.8,33.9
2025-06-01 09:38:08,2987136,Balaji Natarajan,SB00002392,Current,9917383292,602117,Purchase Category W,Online Transfer,30.0,103.79.21.96,Unknown Device,COLL89,0,Normal,361.0,Anjali Gupta,602117,2.0,0.235,2,0.2,0.0,15.8,70.0,0,20.0,0.005,7.8,0,16.9,15.1
2025-06-01 09:38:24,2987137,Vijay Kumar,SB00001675,Savings,9448404793,602117,Purchase Category W,Online Transfer,56.95,103.254.99.97,Unknown Device,COLL50,0,Normal,314.0,Karan Malhotra,602117,3.0,0.116,2,0.38,0.0,17.1,70.0,0,20.0,0.005,11.7,0,6.2,13.8
2025-06-01 09:38:45,2987138,Priya Nair,SB00016075,Salary,9216071828,560001,Purchase Category H,Net Banking,100.0,103.26.75.98,Windows,COLL51,0,Normal,264.0,Karan Malhotra,560001,2.0,0.17,2,0.67,0.001,25.0,85.0,0,15.0,0.005,8.8,0,19.1,17.0
2025-06-01 09:38:55,2987139,Karthik Rajan,SB00009026,Current,9363817861,400001,Purchase Category C,Net Banking,129.3,103.44.37.99,Unknown Device,COLL49,0,Normal,646.0,Anjali Gupta,400001,3.0,0.327,1,0.87,0.001,27.9,70.0,0,20.0,0.125,62.4,1,82.7,48.2
2025-06-01 09:39:03,2987140,Sindhu Rao,SB00009992,Salary,9597512245,400001,Purchase Category W,Online Transfer,208.43,103.94.113.100,Unknown Device,COLL13,0,Normal,306.0,Priya Sharma,400001,1.0,0.212,1,1.4,0.001,28.7,70.0,0,20.0,0.005,16.3,0,7.1,18.0
2025-06-01 09:39:15,2987141,Anitha Reddy,SB00008194,Savings,9604678114,600001,Purchase Category R,UPI Payment,200.0,103.86.151.101,MacOS,COLL78,0,Normal,71.0,Priya Sharma,600001,1.0,0.36,2,1.34,0.001,33.4,85.0,0,15.0,0.005,10.8,0,16.9,19.0
2025-06-01 09:39:37,2987142,Arjun Sharma,SB00015885,Salary,9958455018,400001,Purchase Category C,Online Transfer,23.81,103.120.21.102,Unknown Device,COLL45,0,Normal,633.0,Karan Malhotra,400001,2.0,0.397,2,0.16,0.0,9.9,70.0,0,20.0,0.125,59.3,1,85.2,43.6
2025-06-01 09:39:38,2987143,Arjun Sharma,SB00001764,Current,9512459829,600040,Purchase Category W,Online Transfer,100.0,103.13.242.103,Unknown Device,COLL51,0,Normal,225.0,Anjali Gupta,600040,2.0,0.18,1,0.67,0.001,15.5,70.0,0,20.0,0.005,13.5,0,18.1,16.8
2025-06-01 09:40:03,2987144,Manoj Patel,SB00008194,Current,9808205337,600001,Purchase Category R,UPI Payment,200.0,103.219.86.104,MacOS,COLL42,0,Normal,206.0,Priya Sharma,600001,3.0,0.146,1,1.34,0.001,31.8,85.0,0,15.0,0.005,16.5,0,21.6,21.2
2025-06-01 09:40:05,2987145,Deepa Krishnan,SB00008260,Salary,9604319682,110001,Purchase Category R,Mobile Banking,100.0,103.146.109.105,iOS Device,COLL76,0,Normal,213.0,Karan Malhotra,110001,1.0,0.212,2,0.67,0.001,20.5,90.0,0,10.0,0.005,12.3,0,17.4,15.0
2025-06-01 09:40:18,2987146,Rahul Gupta,SB00015885,Salary,9785468897,400001,Purchase Category C,UPI Payment,23.81,103.212.89.106,Unknown Device,COLL84,0,Normal,101.0,Anjali Gupta,400001,3.0,0.39,1,0.16,0.0,15.7,70.0,0,20.0,0.125,55.3,1,93.3,46.1
2025-06-01 09:40:19,2987147,Rahul Gupta,SB00011279,Current,9523002915,602117,Purchase Category W,Online Transfer,25.95,103.103.34.107,Unknown Device,COLL30,0,Normal,592.0,Karan Malhotra,602117,2.0,0.282,1,0.17,0.0,17.4,70.0,0,20.0,0.005,9.7,0,20.3,16.8
2025-06-01 09:40:42,2987148,Lakshmi Iyer,SB00014858,Savings,9158147170,602117,Purchase Category H,Net Banking,30.0,103.172.151.108,iOS Device,COLL12,0,Normal,451.0,Karan Malhotra,602117,2.0,0.119,2,0.2,0.0,15.6,90.0,0,10.0,0.005,8.0,0,20.5,13.5
2025-06-01 09:40:49,2987149,Anitha Reddy,SB00012873,Savings,9186802608,600001,Purchase Category W,Online Transfer,43.95,103.220.50.109,Unknown Device,COLL28,0,Normal,232.0,Priya Sharma,600001,1.0,0.131,1,0.29,0.0,13.9,70.0,0,20.0,0.005,12.7,0,16.8,15.8
2025-06-01 09:41:20,2987150,Suresh Babu,SB00012695,Salary,9591563986,560001,Purchase Category W,Online Transfer,117.0,103.149.34.110,Unknown Device,COLL64,0,Normal,205.0,Anjali Gupta,560001,1.0,0.316,2,0.79,0.001,19.1,70.0,0,20.0,0.005,11.9,0,5.5,14.1
2025-06-01 09:41:37,2987151,Meena Pillai,SB00012577,Salary,9854301457,560001,Purchase Category W,Online Transfer,49.0,103.201.61.111,Unknown Device,COLL47,0,Normal,546.0,Anjali Gupta,560001,3.0,0.102,1,0.33,0.0,11.4,70.0,0,20.0,0.005,7.6,0,24.9,16.0
2025-06-01 09:41:47,2987152,Arun Menon,SB00014349,Current,9422829404,600040,Purchase Category W,Online Transfer,587.82,103.14.91.112,Unknown Device,COLL76,0,Normal,640.0,Karan Malhotra,600040,3.0,0.244,2,3.94,0.004,64.6,70.0,0,20.0,0.005,17.0,0,6.6,27.0
2025-06-01 09:41:50,2987153,Priya Nair,SB00014165,Current,9974293263,110001,Purchase Category W,Online Transfer,29.0,103.94.220.113,Unknown Device,COLL39,0,Normal,655.0,Anjali Gupta,110001,2.0,0.106,2,0.19,0.0,15.6,70.0,0,20.0,0.005,12.5,0,16.7,16.2
2025-06-01 09:41:52,2987154,Sindhu Rao,SB00014605,Current,9462392383,602117,Purchase Category W,Online Transfer,35.95,103.209.177.114,Unknown Device,COLL98,0,Normal,454.0,Anjali Gupta,602117,3.0,0.337,2,0.24,0.0,14.8,70.0,0,20.0,0.005,12.8,0,23.5,17.8
2025-06-01 09:42:23,2987155,Deepa Krishnan,SB00006053,Savings,9317385236,600040,Purchase Category W,Online Transfer,479.95,103.236.211.115,Unknown Device,COLL58,0,Normal,471.0,Anjali Gupta,600040,1.0,0.31,1,3.22,0.003,58.6,70.0,0,20.0,0.005,7.7,0,17.0,25.8
2025-06-01 09:42:45,2987156,Karthik Rajan,SB00003334,Current,9113222772,600001,Purchase Category R,Mobile Banking,50.0,103.220.188.116,Windows,COLL29,0,Normal,690.0,Priya Sharma,600001,1.0,0.286,2,0.34,0.0,16.3,85.0,0,15.0,0.005,15.5,0,15.4,15.5
2025-06-01 09:43:17,2987157,Balaji Natarajan,SB00014025,Salary,9685090733,400001,Purchase Category W,Online Transfer,30.0,103.176.184.117,Unknown Device,COLL66,0,Normal,571.0,Anjali Gupta,400001,3.0,0.36,1,0.2,0.0,11.8,70.0,0,20.0,0.005,13.1,0,21.4,16.6
2025-06-01 09:43:17,2987158,Suresh Babu,SB00010023,Salary,9407703220,110001,Purchase Category W,Online Transfer,171.0,103.170.61.118,Unknown Device,COLL47,0,Normal,301.0,Karan Malhotra,110001,2.0,0.346,1,1.15,0.001,29.9,70.0,0,20.0,0.005,9.7,0,8.8,17.1
2025-06-01 09:44:32,2987159,Anitha Reddy,SB00017188,Savings,9552975102,110001,Purchase Category W,Online Transfer,92.95,103.187.53.119,Unknown Device,COLL84,0,Normal,38.0,Anjali Gupta,110001,3.0,0.106,2,0.62,0.001,15.2,70.0,0,20.0,0.005,7.6,0,9.6,13.1
2025-06-01 09:44:35,2987160,Suresh Babu,SB00008431,Current,9946902624,400001,Purchase Category W,Online Transfer,29.0,103.28.233.120,Unknown Device,COLL41,0,Normal,43.0,Priya Sharma,400001,3.0,0.168,2,0.19,0.0,9.9,70.0,0,20.0,0.005,11.1,0,17.8,14.7
2025-06-01 09:44:45,2987161,Suresh Babu,SB00009500,Savings,9383144746,110001,Purchase Category W,Online Transfer,107.95,103.33.246.121,Unknown Device,COLL25,0,Normal,128.0,Karan Malhotra,110001,1.0,0.172,1,0.72,0.001,21.9,70.0,0,20.0,0.005,7.1,0,12.2,15.3
2025-06-01 09:44:55,2987162,Manoj Patel,SB00015651,Salary,9487188653,110001,Purchase Category W,Online Transfer,100.0,103.46.129.122,Unknown Device,COLL45,0,Normal,468.0,Priya Sharma,110001,1.0,0.34,2,0.67,0.001,23.1,70.0,0,20.0,0.005,14.1,0,8.2,16.4
2025-06-01 09:45:03,2987163,Meena Pillai,SB00017188,Current,9595645923,110001,Purchase Category W,Online Transfer,973.95,103.191.147.123,Unknown Device,COLL27,0,Normal,545.0,Karan Malhotra,110001,2.0,0.222,1,6.54,0.006,99.0,70.0,0,20.0,0.005,16.0,0,19.6,38.6
2025-06-01 09:45:33,2987164,Manoj Patel,SB00013641,Savings,9928723903,110001,Purchase Category W,Online Transfer,34.0,103.16.168.124,Unknown Device,COLL61,0,Normal,268.0,Priya Sharma,110001,1.0,0.38,2,0.23,0.0,12.9,70.0,0,20.0,0.005,9.3,0,12.9,13.8
2025-06-01 09:45:34,2987165,Lakshmi Iyer,SB00001974,Salary,9274433682,110001,Purchase Category W,Online Transfer,39.0,103.54.186.125,Unknown Device,COLL11,0,Normal,621.0,Karan Malhotra,110001,3.0,0.257,2,0.26,0.0,15.4,70.0,0,20.0,0.005,17.0,0,9.3,15.4
2025-06-01 09:45:47,2987166,Anitha Reddy,SB00011919,Current,9326639853,600040,Purchase Category W,Online Transfer,26.5,103.159.239.126,Unknown Device,COLL26,0,Normal,548.0,Anjali Gupta,600040,1.0,0.399,1,0.18,0.0,17.0,70.0,0,20.0,0.005,7.8,0,18.7,15.9
2025-06-01 09:46:09,2987167,Sindhu Rao,SB00006019,Salary,9480829216,600001,Purchase Category H,Net Banking,100.0,103.98.214.127,Windows,COLL65,0,Normal,393.0,Anjali Gupta,600001,1.0,0.163,1,0.67,0.001,16.1,85.0,0,15.0,0.005,8.0,0,21.2,15.1
2025-06-01 09:46:20,2987168,Balaji Natarajan,SB00015497,Current,9802009897,560001,Purchase Category W,Online Transfer,36.95,103.250.198.128,Unknown Device,COLL38,0,Normal,206.0,Anjali Gupta,560001,3.0,0.194,1,0.25,0.0,11.6,70.0,0,20.0,0.005,14.5,0,19.5,16.4
2025-06-01 09:46:25,2987169,Karthik Rajan,SB00006951,Current,9123459086,110001,Purchase Category W,Online Transfer,100.0,103.23.221.129,Unknown Device,COLL76,0,Normal,293.0,Anjali Gupta,110001,2.0,0.284,1,0.67,0.001,22.5,70.0,0,20.0,0.005,13.2,0,19.2,18.7
2025-06-01 09:46:29,2987170,Meena Pillai,SB00010989,Salary,9588579111,602117,Purchase Category W,Online Transfer,20.0,103.235.221.130,Unknown Device,COLL28,0,Normal,332.0,Priya Sharma,602117,1.0,0.16,1,0.13,0.0,12.7,70.0,0,20.0,0.005,7.3,0,15.8,13.9
2025-06-01 09:46:51,2987171,Suresh Babu,SB00003570,Current,9669515091,600040,Purchase Category W,Online Transfer,34.0,103.159.9.131,Unknown Device,COLL32,0,Normal,195.0,Anjali Gupta,600040,2.0,0.225,1,0.23,0.0,16.1,70.0,0,20.0,0.005,14.5,0,10.6,15.3
2025-06-01 09:47:05,2987172,Rahul Gupta,SB00007063,Savings,9601677238,600040,Purchase Category W,Online Transfer,159.95,103.162.125.132,Unknown Device,COLL25,0,Normal,384.0,Karan Malhotra,600040,3.0,0.147,2,1.07,0.001,24.4,70.0,0,20.0,0.005,7.2,0,12.7,16.1
2025-06-01 09:47:10,2987173,Arun Menon,SB00004436,Savings,9868327431,602117,Purchase Category H,Net Banking,25.0,103.64.253.133,iOS Device,COLL27,0,Normal,693.0,Anjali Gupta,602117,1.0,0.388,2,0.17,0.0,9.2,90.0,0,10.0,0.005,11.5,0,15.9,11.7
2025-06-01 09:47:30,2987174,Lakshmi Iyer,SB00009500,Salary,9974514161,110001,Purchase Category W,Online Transfer,107.95,103.41.80.134,Unknown Device,COLL92,0,Normal,428.0,Priya Sharma,110001,2.0,0.169,1,0.72,0.001,16.8,70.0,0,20.0,0.005,14.9,0,24.1,18.9
2025-06-01 09:47:48,2987175,Priya Nair,SB00018227,Savings,9379056158,600001,Purchase Category W,Online Transfer,117.0,103.161.206.135,Unknown Device,COLL47,0,Normal,289.0,Karan Malhotra,600001,2.0,0.272,2,0.79,0.001,17.5,70.0,0,20.0,0.005,9.4,0,11.9,14.7
2025-06-01 09:48:03,2987176,Meena Pillai,SB00015066,Current,9242589348,600040,Purchase Category W,Online Transfer,39.0,103.100.7.136,Unknown Device,COLL82,0,Normal,576.0,Karan Malhotra,600040,3.0,0.294,2,0.26,0.0,10.7,70.0,0,20.0,0.005,8.0,0,21.2,15.0
